1485809100.0,-0.23,2.0
1485811800.0,-0.23,7.0
1485812700.0,-0.23,31.0
1485813600.0,-0.23,91.0
1485815400.0,-0.23,58.0
1485831600.0,-0.24,4.0
1485833400.0,-0.24,57.0
1485834300.0,-0.24,65.0
1485839700.0,-0.24,1.0
1485840600.0,-0.24,9.0
1485841500.0,-0.24,4.0
1485842400.0,-0.24,79.0
1485844200.0,-0.24,4.0
1485845100.0,-0.24,2.0
1485846000.0,-0.24,61.0
1485846900.0,-0.24,16.0
1485847800.0,-0.24,11.0
1485848700.0,-0.24,50.0
1485849600.0,-0.24,701.0
1485850500.0,-0.24,22.0
1485851400.0,-0.24,851.0
1485852300.0,-0.23,395.0
1485853200.0,-0.23,397.0
1485854100.0,-0.22,9.0
1485855000.0,-0.22,514.0
1485855900.0,-0.22,1.0
1485856800.0,-0.22,37.0
1485857700.0,-0.23,19.0
1485858600.0,-0.23,14.0
1485859500.0,-0.23,5.0
1485860400.0,-0.22,33.0
1485861300.0,-0.21,563.0
1485862200.0,-0.21,219.0
1485863100.0,-0.21,6.0
1485864000.0,-0.21,28.0
1485864900.0,-0.21,553.0
1485865800.0,-0.22,1.0
1485866700.0,-0.21,148.0
1485867600.0,-0.21,207.0
1485868500.0,-0.21,323.0
1485869400.0,-0.2,658.0
1485870300.0,-0.21,649.0
1485871200.0,-0.21,278.0
1485872100.0,-0.2,121.0
1485873000.0,-0.2,73.0
1485873900.0,-0.2,136.0
1485874800.0,-0.2,397.0
1485875700.0,-0.2,223.0
1485876600.0,-0.2,172.0
1485877500.0,-0.2,1405.0
1485878400.0,-0.2,685.0
1485879300.0,-0.2,317.0
1485880200.0,-0.21,792.0
1485881100.0,-0.21,224.0
1485882000.0,-0.21,18.0
1485882900.0,-0.21,65.0
1485883800.0,-0.2,41.0
1485884700.0,-0.21,340.0
1485885600.0,-0.21,1051.0
1485886500.0,-0.21,80.0
1485887400.0,-0.21,39.0
1485888300.0,-0.21,97.0
1485889200.0,-0.21,720.0
1485890100.0,-0.21,2521.0
1485891000.0,-0.2,142.0
1485891900.0,-0.2,68.0
1485892800.0,-0.21,11.0
1485893700.0,-0.2,1.0
1485894600.0,-0.2,64.0
1485895500.0,-0.2,70.0
1485896400.0,-0.2,218.0
1485897300.0,-0.2,16.0
1485898200.0,-0.2,17.0
1485899100.0,-0.2,159.0
1485900000.0,-0.2,7.0
1485900900.0,-0.21,1.0
1485910800.0,-0.2,51.0
1485912600.0,-0.2,92.0
1485915300.0,-0.2,3.0
1485920700.0,-0.2,13.0
1485924300.0,-0.2,3.0
1485930600.0,-0.21,1.0
1485931500.0,-0.21,7.0
1485932400.0,-0.21,10.0
1485933300.0,-0.21,82.0
1485934200.0,-0.21,30.0
1485936900.0,-0.2,2.0
1485937800.0,-0.21,1119.0
1485938700.0,-0.21,113.0
1485939600.0,-0.21,502.0
1485940500.0,-0.21,286.0
1485941400.0,-0.21,784.0
1485942300.0,-0.2,115.0
1485943200.0,-0.21,40.0
1485945000.0,-0.21,2.0
1485945900.0,-0.2,85.0
1485946800.0,-0.19,303.0
1485947700.0,-0.19,151.0
1485948600.0,-0.19,404.0
1485949500.0,-0.19,616.0
1485950400.0,-0.19,49.0
1485951300.0,-0.19,21.0
1485952200.0,-0.2,12.0
1485953100.0,-0.2,3.0
1485954000.0,-0.19,32.0
1485954900.0,-0.19,690.0
1485955800.0,-0.19,56.0
1485956700.0,-0.19,134.0
1485957600.0,-0.2,1065.0
1485958500.0,-0.2,1089.0
1485959400.0,-0.2,93.0
1485960300.0,-0.2,218.0
1485961200.0,-0.21,695.0
1485962100.0,-0.21,339.0
1485963000.0,-0.2,464.0
1485963900.0,-0.2,140.0
1485964800.0,-0.2,162.0
1485965700.0,-0.2,654.0
1485966600.0,-0.2,2118.0
1485967500.0,-0.2,348.0
1485968400.0,-0.2,76.0
1485969300.0,-0.2,168.0
1485970200.0,-0.2,197.0
1485971100.0,-0.2,107.0
1485972000.0,-0.2,56.0
1485972900.0,-0.2,8.0
1485973800.0,-0.19,112.0
1485974700.0,-0.19,200.0
1485975600.0,-0.19,248.0
1485976500.0,-0.19,692.0
1485977400.0,-0.19,3189.0
1485978300.0,-0.18,1348.0
1485979200.0,-0.18,147.0
1485980100.0,-0.18,311.0
1485981000.0,-0.18,21.0
1485981900.0,-0.18,60.0
1485982800.0,-0.18,14.0
1485985500.0,-0.17,18.0
1485986400.0,-0.17,202.0
1485988200.0,-0.18,2.0
1485997200.0,-0.17,1.0
1486000800.0,-0.18,6.0
1486001700.0,-0.18,22.0
1486005300.0,-0.18,15.0
1486007100.0,-0.18,3.0
1486008000.0,-0.18,2.0
1486013400.0,-0.18,1.0
1486015200.0,-0.18,5.0
1486018800.0,-0.18,21.0
1486019700.0,-0.17,1136.0
1486020600.0,-0.17,345.0
1486021500.0,-0.16,38.0
1486022400.0,-0.16,717.0
1486023300.0,-0.17,4.0
1486024200.0,-0.16,257.0
1486025100.0,-0.17,1289.0
1486026000.0,-0.17,21.0
1486026900.0,-0.17,267.0
1486027800.0,-0.17,354.0
1486028700.0,-0.17,261.0
1486029600.0,-0.17,1335.0
1486030500.0,-0.16,269.0
1486031400.0,-0.16,2836.0
1486032300.0,-0.16,812.0
1486033200.0,-0.16,74.0
1486034100.0,-0.16,19.0
1486035000.0,-0.16,8.0
1486035900.0,-0.16,321.0
1486036800.0,-0.15,49.0
1486037700.0,-0.15,70.0
1486038600.0,-0.16,1.0
1486039500.0,-0.16,23.0
1486040400.0,-0.15,74.0
1486041300.0,-0.16,114.0
1486042200.0,-0.15,757.0
1486043100.0,-0.15,451.0
1486044000.0,-0.15,1520.0
1486044900.0,-0.15,355.0
1486045800.0,-0.14,878.0
1486046700.0,-0.15,564.0
1486047600.0,-0.15,61.0
1486048500.0,-0.16,3043.0
1486049400.0,-0.15,2250.0
1486050300.0,-0.15,726.0
1486051200.0,-0.14,1143.0
1486052100.0,-0.15,12.0
1486053000.0,-0.15,481.0
1486053900.0,-0.15,485.0
1486054800.0,-0.15,234.0
1486055700.0,-0.15,32.0
1486056600.0,-0.16,71.0
1486057500.0,-0.16,190.0
1486058400.0,-0.16,107.0
1486059300.0,-0.16,65.0
1486060200.0,-0.16,41.0
1486061100.0,-0.16,563.0
1486062000.0,-0.16,188.0
1486062900.0,-0.17,1442.0
1486063800.0,-0.17,289.0
1486064700.0,-0.17,18.0
1486065600.0,-0.17,58.0
1486066500.0,-0.17,20.0
1486067400.0,-0.17,10.0
1486068300.0,-0.16,513.0
1486069200.0,-0.16,86.0
1486071900.0,-0.17,4.0
1486072800.0,-0.17,1.0
1486073700.0,-0.16,4.0
1486083600.0,-0.16,6.0
1486085400.0,-0.16,2.0
1486086300.0,-0.16,56.0
1486087200.0,-0.16,8.0
1486088100.0,-0.16,2.0
1486089000.0,-0.16,584.0
1486090800.0,-0.16,12.0
1486092600.0,-0.16,5.0
1486093500.0,-0.16,5.0
1486094400.0,-0.16,1.0
1486098000.0,-0.16,40.0
1486099800.0,-0.16,10.0
1486100700.0,-0.16,6.0
1486101600.0,-0.16,1.0
1486102500.0,-0.16,3.0
1486104300.0,-0.15,100.0
1486105200.0,-0.16,93.0
1486106100.0,-0.16,8.0
1486107000.0,-0.16,30.0
1486107900.0,-0.15,956.0
1486108800.0,-0.15,39.0
1486109700.0,-0.14,418.0
1486110600.0,-0.14,1196.0
1486111500.0,-0.15,1424.0
1486112400.0,-0.15,1347.0
1486113300.0,-0.15,899.0
1486114200.0,-0.15,9.0
1486115100.0,-0.14,93.0
1486116000.0,-0.14,25.0
1486116900.0,-0.14,9.0
1486117800.0,-0.15,7.0
1486118700.0,-0.14,16.0
1486119600.0,-0.14,66.0
1486120500.0,-0.14,10.0
1486121400.0,-0.14,74.0
1486122300.0,-0.14,218.0
1486123200.0,-0.14,19.0
1486124100.0,-0.14,39.0
1486126800.0,-0.14,218.0
1486127700.0,-0.15,130.0
1486128600.0,-0.15,1425.0
1486129500.0,-0.15,7.0
1486130400.0,-0.16,1581.0
1486131300.0,-0.15,22.0
1486132200.0,-0.16,72.0
1486133100.0,-0.16,12.0
1486134000.0,-0.14,1348.0
1486134900.0,-0.14,2350.0
1486135800.0,-0.14,262.0
1486136700.0,-0.15,169.0
1486137600.0,-0.15,1237.0
1486138500.0,-0.15,144.0
1486139400.0,-0.15,2354.0
1486140300.0,-0.16,37.0
1486141200.0,-0.15,20.0
1486142100.0,-0.16,23.0
1486143000.0,-0.16,64.0
1486143900.0,-0.16,44.0
1486144800.0,-0.16,78.0
1486145700.0,-0.16,965.0
1486146600.0,-0.16,158.0
1486147500.0,-0.17,24.0
1486148400.0,-0.17,898.0
1486149300.0,-0.18,1882.0
1486150200.0,-0.18,1058.0
1486151100.0,-0.17,103.0
1486152000.0,-0.18,52.0
1486152900.0,-0.18,255.0
1486153800.0,-0.18,21.0
1486154700.0,-0.18,82.0
1486155600.0,-0.18,1.0
1486156500.0,-0.18,9.0
1486157400.0,-0.18,8.0
1486158300.0,-0.17,424.0
1486335600.0,-0.18,1.0
1486338300.0,-0.17,3.0
1486340100.0,-0.18,2.0
1486342800.0,-0.18,36.0
1486343700.0,-0.18,3.0
1486344600.0,-0.18,43.0
1486346400.0,-0.18,3.0
1486347300.0,-0.18,7.0
1486352700.0,-0.18,3.0
1486353600.0,-0.18,1.0
1486354500.0,-0.18,6.0
1486355400.0,-0.18,579.0
1486356300.0,-0.18,2.0
1486357200.0,-0.18,4.0
1486358100.0,-0.18,3.0
1486360800.0,-0.18,16.0
1486362600.0,-0.18,3.0
1486363500.0,-0.18,85.0
1486364400.0,-0.17,19.0
1486365300.0,-0.17,3.0
1486368000.0,-0.18,367.0
1486368900.0,-0.19,31.0
1486369800.0,-0.18,44.0
1486370700.0,-0.19,18.0
1486371600.0,-0.19,725.0
1486372500.0,-0.2,498.0
1486373400.0,-0.2,1086.0
1486375200.0,-0.2,48.0
1486376100.0,-0.2,5.0
1486377000.0,-0.19,23.0
1486377900.0,-0.2,1490.0
1486378800.0,-0.2,1116.0
1486379700.0,-0.2,261.0
1486380600.0,-0.2,68.0
1486381500.0,-0.2,60.0
1486382400.0,-0.2,293.0
1486384200.0,-0.2,2.0
1486385100.0,-0.2,304.0
1486386000.0,-0.21,33.0
1486386900.0,-0.21,19.0
1486387800.0,-0.2,77.0
1486388700.0,-0.21,2699.0
1486389600.0,-0.21,207.0
1486390500.0,-0.21,269.0
1486391400.0,-0.21,131.0
1486392300.0,-0.21,236.0
1486393200.0,-0.21,89.0
1486394100.0,-0.22,367.0
1486395000.0,-0.24,7273.0
1486395900.0,-0.23,1253.0
1486396800.0,-0.24,156.0
1486397700.0,-0.24,579.0
1486398600.0,-0.23,142.0
1486399500.0,-0.24,843.0
1486400400.0,-0.24,10.0
1486401300.0,-0.23,30.0
1486402200.0,-0.23,438.0
1486403100.0,-0.23,117.0
1486404000.0,-0.24,81.0
1486404900.0,-0.24,26.0
1486405800.0,-0.24,449.0
1486406700.0,-0.25,1288.0
1486407600.0,-0.25,150.0
1486408500.0,-0.24,1092.0
1486409400.0,-0.24,349.0
1486410300.0,-0.24,30.0
1486411200.0,-0.24,97.0
1486412100.0,-0.24,20.0
1486413000.0,-0.24,18.0
1486413900.0,-0.24,10.0
1486414800.0,-0.24,13.0
1486415700.0,-0.24,11.0
1486416600.0,-0.24,81.0
1486417500.0,-0.24,12.0
1486421100.0,-0.24,3.0
1486429200.0,-0.24,16.0
1486430100.0,-0.24,5.0
1486431900.0,-0.24,3.0
1486432800.0,-0.24,6.0
1486434600.0,-0.24,5.0
1486435500.0,-0.24,6.0
1486437300.0,-0.24,1.0
1486438200.0,-0.24,1.0
1486439100.0,-0.24,3.0
1486440000.0,-0.24,17.0
1486440900.0,-0.24,10.0
1486442700.0,-0.24,10.0
1486443600.0,-0.24,109.0
1486445400.0,-0.24,74.0
1486446300.0,-0.24,2.0
1486448100.0,-0.24,11.0
1486449000.0,-0.24,25.0
1486449900.0,-0.24,24.0
1486450800.0,-0.24,55.0
1486451700.0,-0.24,60.0
1486452600.0,-0.24,30.0
1486453500.0,-0.24,245.0
1486454400.0,-0.24,58.0
1486455300.0,-0.23,57.0
1486456200.0,-0.23,79.0
1486457100.0,-0.23,40.0
1486458000.0,-0.24,333.0
1486458900.0,-0.24,131.0
1486459800.0,-0.24,113.0
1486460700.0,-0.24,31.0
1486461600.0,-0.23,425.0
1486462500.0,-0.23,193.0
1486463400.0,-0.22,97.0
1486464300.0,-0.23,2.0
1486465200.0,-0.22,62.0
1486467000.0,-0.23,2.0
1486470600.0,-0.23,10.0
1486471500.0,-0.23,146.0
1486472400.0,-0.23,113.0
1486473300.0,-0.23,71.0
1486474200.0,-0.23,1561.0
1486475100.0,-0.23,599.0
1486476000.0,-0.24,786.0
1486476900.0,-0.23,201.0
1486477800.0,-0.24,187.0
1486478700.0,-0.24,349.0
1486479600.0,-0.24,125.0
1486480500.0,-0.24,216.0
1486481400.0,-0.24,157.0
1486482300.0,-0.24,347.0
1486483200.0,-0.25,798.0
1486484100.0,-0.24,918.0
1486485000.0,-0.25,382.0
1486485900.0,-0.25,413.0
1486486800.0,-0.25,245.0
1486487700.0,-0.25,81.0
1486488600.0,-0.25,295.0
1486489500.0,-0.24,162.0
1486490400.0,-0.24,1563.0
1486491300.0,-0.24,280.0
1486492200.0,-0.24,3055.0
1486493100.0,-0.23,1075.0
1486494000.0,-0.23,85.0
1486494900.0,-0.22,2929.0
1486495800.0,-0.21,2102.0
1486496700.0,-0.22,125.0
1486497600.0,-0.22,29.0
1486498500.0,-0.22,107.0
1486499400.0,-0.22,608.0
1486500300.0,-0.22,791.0
1486501200.0,-0.23,127.0
1486502100.0,-0.22,4.0
1486503000.0,-0.23,185.0
1486503900.0,-0.23,55.0
1486504800.0,-0.22,6.0
1486505700.0,-0.22,60.0
1486515600.0,-0.23,3.0
1486517400.0,-0.23,4.0
1486519200.0,-0.23,1.0
1486521000.0,-0.23,4.0
1486523700.0,-0.22,818.0
1486526400.0,-0.22,127.0
1486527300.0,-0.22,6.0
1486528200.0,-0.22,24.0
1486530000.0,-0.22,3.0
1486531800.0,-0.22,1.0
1486532700.0,-0.22,199.0
1486533600.0,-0.22,17.0
1486534500.0,-0.22,16.0
1486535400.0,-0.22,10.0
1486537200.0,-0.23,70.0
1486538100.0,-0.23,171.0
1486539000.0,-0.23,16.0
1486539900.0,-0.23,391.0
1486540800.0,-0.23,1388.0
1486541700.0,-0.22,10.0
1486542600.0,-0.22,211.0
1486543500.0,-0.21,18.0
1486544400.0,-0.22,647.0
1486545300.0,-0.22,57.0
1486546200.0,-0.22,1682.0
1486547100.0,-0.22,607.0
1486548000.0,-0.22,665.0
1486548900.0,-0.22,1800.0
1486549800.0,-0.22,68.0
1486550700.0,-0.22,82.0
1486551600.0,-0.21,1200.0
1486552500.0,-0.21,31.0
1486553400.0,-0.2,360.0
1486554300.0,-0.2,13.0
1486555200.0,-0.2,55.0
1486556100.0,-0.21,27.0
1486557000.0,-0.21,54.0
1486557900.0,-0.2,2454.0
1486558800.0,-0.2,587.0
1486559700.0,-0.2,1005.0
1486560600.0,-0.2,1005.0
1486561500.0,-0.2,732.0
1486562400.0,-0.2,621.0
1486563300.0,-0.19,1628.0
1486564200.0,-0.19,846.0
1486565100.0,-0.2,117.0
1486566000.0,-0.2,2495.0
1486566900.0,-0.18,723.0
1486567800.0,-0.19,6269.0
1486568700.0,-0.19,510.0
1486569600.0,-0.2,1920.0
1486570500.0,-0.21,1728.0
1486571400.0,-0.21,240.0
1486572300.0,-0.2,226.0
1486573200.0,-0.21,912.0
1486574100.0,-0.22,2713.0
1486575000.0,-0.21,1988.0
1486575900.0,-0.23,2202.0
1486576800.0,-0.22,991.0
1486577700.0,-0.22,28.0
1486578600.0,-0.23,1472.0
1486579500.0,-0.24,1616.0
1486580400.0,-0.24,1085.0
1486581300.0,-0.25,2245.0
1486582200.0,-0.24,773.0
1486583100.0,-0.24,33.0
1486584000.0,-0.24,347.0
1486584900.0,-0.24,82.0
1486585800.0,-0.24,23.0
1486586700.0,-0.24,3.0
1486587600.0,-0.24,1.0
1486589400.0,-0.24,1.0
1486590300.0,-0.24,21.0
1486593000.0,-0.23,147.0
1486602000.0,-0.23,14.0
1486604700.0,-0.24,30.0
1486615500.0,-0.24,18.0
1486617300.0,-0.24,27.0
1486619100.0,-0.24,1.0
1486620000.0,-0.24,10.0
1486620900.0,-0.24,33.0
1486621800.0,-0.24,52.0
1486622700.0,-0.24,1.0
1486623600.0,-0.24,10.0
1486624500.0,-0.24,6.0
1486625400.0,-0.24,3.0
1486627200.0,-0.23,146.0
1486628100.0,-0.23,137.0
1486629000.0,-0.23,321.0
1486629900.0,-0.23,35.0
1486630800.0,-0.23,264.0
1486631700.0,-0.22,31.0
1486632600.0,-0.23,739.0
1486633500.0,-0.23,526.0
1486634400.0,-0.23,400.0
1486635300.0,-0.23,2043.0
1486636200.0,-0.23,1226.0
1486637100.0,-0.23,323.0
1486638000.0,-0.24,1277.0
1486638900.0,-0.24,300.0
1486640700.0,-0.23,2.0
1486641600.0,-0.23,55.0
1486642500.0,-0.24,66.0
1486643400.0,-0.24,38.0
1486644300.0,-0.23,32.0
1486645200.0,-0.23,894.0
1486646100.0,-0.23,6.0
1486647000.0,-0.23,77.0
1486647900.0,-0.23,580.0
1486648800.0,-0.23,61.0
1486649700.0,-0.23,889.0
1486650600.0,-0.23,474.0
1486651500.0,-0.23,760.0
1486652400.0,-0.23,94.0
1486653300.0,-0.23,282.0
